"","protein","X60_1","X60_2","X60_3","X60_4","X100_1","X100_2","X100_3","X100_4","X200_1","X200_2","X200_3","X200_4","X300_1","X300_2","X300_3","X300_4","X1000_1","X1000_2","X1000_3","X1000_4"
"1098","slr1542",1457222.95815,1907027.90882,1389832.00156,1846224.63558,1474164.57557,1555607.16043,1247494.32246,2004041.35325,1909295.51619,2273715.18089,2267376.11385,2201529.07184,2658057.54445,2330499.19921,2612595.75262,2441659.02419,3284071.05914,4151418.37743,3470400.18744,3876968.78085
"1099","slr1550",1266537.06687404,1782847.29826968,1295970.42236816,1460583.97396803,1354788.22877018,1258536.72866582,1199223.15130716,1047113.65264574,3132105.60146431,3802988.65774691,1987183.01032058,4644361.78636028,1438314.50462904,3965172.36936369,2824171.57873477,2674774.9574037,3841900.28168155,2764008.04991485,5088665.07417944,3937662.93115026
"1100","slr1557",816593.466654,749307.124997,617696.117832,810759.132758,837427.214486,626185.520844,621632.821909,645285.551375,624242.539416,658622.27054,693831.124479,638543.307234,637406.53674,618737.21328,625345.758996,725454.86305,361286.620471,160019.903962,547000.988888,184725.212432
"1101","slr1559",1500498.458884,1174493.34661,1618671.9346,1568766.101482,1455904.526544,1568043.741128,2493197.37839,2142141.568888,556673.743374,300894.814629,647561.011435,382144.741108,889439.844688,465463.851795,421274.675466,340146.530545,394176.5654236,483940.265163,465613.243686,560104.122526
"1102","slr1560",1654086.2721119,1626227.9256128,1374561.2683893,1288845.8602487,1167329.9285904,993771.193958,1277578.41974,637632.009721,1729376.921201,1973833.486912,1339886.841255,2611003.720841,1259367.740578,2258219.274354,1759350.927692,1640951.859752,3202442.3811003,2151252.604688,3944889.125649,2644671.527736
"1103","slr1566",117127.948444,264338.846479,107070.251479,365920.26773,64078.3185724,296904.732821,292671.235564,395080.985587,456513.515999,99461.7501158,376606.543682,587612.532807,411962.971711,552183.524723,437887.988664,445364.064275,248009.715696,388576.485706,367557.819486,277229.831088
"1104","slr1573",2806868.13951,1831694.200865,1482292.530187,1277871.421009,1687985.365147,919274.579669,1382667.405601,1567429.821096,676743.265704,1277670.756552,1280106.482646,1373093.293318,544788.974463,920889.831144,995097.859459,837274.365563,1221071.478333,993101.878022,2110868.795355,1393942.04965
"1105","slr1577",292028.026112,524207.803835,495976.309337,528637.799801,358499.955438,438520.280106,309852.461462,351192.065481,382025.826032,371762.992246,456792.219987,251253.764261,509672.281737,612029.218908,318541.426948,363955.710189,250671.409947,141461.473783,258070.864008,199933.182719
"1106","slr1583",180193.10728,131723.436224,71141.2398915,69562.6173299,135102.570093,75512.9611785,112498.644189,359035.687009,64511.8344645,95738.5025991,64418.9136653,78455.2915221,493445.504566,55953.2585722,92602.4191078,68625.6287518,97549.9122451,127784.000366,262719.307301,134461.359153
"1107","slr1590",2968479.02160556,6007781.72662145,5273714.54174713,6362898.27780232,3167051.18231495,6387633.11059459,2777812.84880824,8501819.13955984,5872204.31438594,4608342.79067218,6414372.91063766,3842727.33590603,6919356.51689207,3945431.02146374,5197299.78163238,4973517.89901108,3311213.87274377,3801158.69325454,3025484.150134,2877894.05754207
"1108","slr1598",176243.905405,200118.311502,182110.917796,198440.421803,207333.487223,122492.191806,139417.470579,161441.992352,212200.374776,184349.188615,181709.240861,205376.717698,206576.076512,158010.657631,223701.343609,194540.218179,209286.86832,228382.947625,269674.541019,72527.7991306
"1109","slr1600",3695416.62864,3328143.584992,3282373.309262,3756425.171917,4742108.66661,5438511.28198,4529839.822316,5857945.50038,12887287.1365,8163213.99288,12950651.33143,7588451.60964,17961955.31518,8831678.95464,10019576.55424,12334169.87958,7004197.365624,9248381.49978,4397183.688217,5644934.08611
"1110","slr1603",172938.11806,147103.118077,161056.616608,218914.799973,167540.474634,62537.7130586,196794.468707,142072.760822,124810.439622,277661.510391,191050.371304,128368.812746,167676.9219,186845.94816,224797.67619,167165.038569,478451.919662,140450.469013,438462.698944,472703.063484
"1111","slr1604",12664721.013104,15245278.6362611,13058138.6720011,14963343.2228705,12068034.9472464,13052544.9368776,12992390.513405,5692436.63544841,251649.407542181,9413501.14739839,13762708.2375651,14295301.8714474,16997206.9091753,14567643.4781382,13579056.0642645,13114082.8985492,13345807.7852433,7526058.55831385,13845497.9511865,7778315.2249649
"1112","slr1609",1795026.9533439,1850604.40556834,1034270.24752485,1053734.1644055,2486471.01478066,826852.874978304,1850797.86524948,1139012.38840721,1071031.69006623,1215578.41235784,889051.623661834,1066764.37042005,797984.051350019,1312521.98592405,972387.781025159,1076893.83611411,1594164.61016751,1388655.07683165,4281075.61270086,1465465.05810314
"1113","slr1610",1283512.69364,1083142.07434,829779.005959,831411.354947,708503.50211,584912.016023,599187.061521,397926.670811,636430.714062,648460.413317,676647.310581,717397.804928,457195.18235,696225.603929,509171.182184,468323.243271,722983.267312,376449.247609,747514.186196,443151.350688
"1114","slr1615",143595.883702,166485.074694,215275.177272,241343.688005,186112.963409,172580.28433,187280.760626,259898.227394,483047.366935,305123.872874,199118.783818,226364.090729,778983.191607,200345.219426,139409.807161,160804.110392,714251.20518,161706.90577,130461.892926,231933.805841
"1115","slr1616",494694.634572196,1102397.99362837,772703.863261742,186473.824507692,524984.251342452,394987.352800475,478714.092041057,377710.396316447,627941.839578177,1027504.92654735,611321.371235224,747977.574080762,501831.473472032,1010044.12242802,692225.204190663,201160.296288149,1497373.38746785,1089715.1904112,1861083.16939915,1380397.17654101
"1116","slr1617",1087539.40146,1192191.18414,912261.757371,923889.406441,602758.691464,397835.178354,465054.91113,400955.705002,512830.066533,374182.657284,480353.347924,329483.425913,501344.712873,435294.808501,268932.058598,93680.5775513,573776.537456,256947.188507,718738.34843,567996.617804
"1117","slr1618",2787797.90372,2785050.98406,2090561.27941,2292193.85711,2290460.67863,1908194.95653,1475506.9276,1892159.39917,2121846.53054,1506602.2833,2372672.81382,1577178.51065,2198767.48469,1817274.56092,1821656.93449,2027621.61984,1454125.15296,1298466.81321,1084770.19973,910714.973311
"1118","slr1619",7811897.272618,1935388.904574,2207809.383783,311451.5847295,890873.395663,2023251.7533,1691523.49497,1236225.40986,10976125.338047,7783707.755207,2026167.9558093,9619608.7271685,2509090.69647,9746287.2373881,9048550.1605685,8782896.5039734,11987898.554789,2450139.270914,2550106.104897,9233301.281163
"1119","slr1622",11824947.995538,12340551.034988,13479238.47095,10469953.892811,12134532.917977,12538357.539853,17133127.54081,14582169.329936,23845186.20208,36411726.19773,29026964.37835,33073795.05196,26955405.239231,34732062.425099,22909557.190189,25191690.587,39907048.44623,26337124.97736,32070608.61128,29977858.34073
"1120","slr1623",2624695.12453,2952010.22567,2626161.33723,2641079.04749,2509748.52901,2195950.61176,2149810.38179,2340595.54782,2878127.81779,2382666.22449,2773040.12921,2684250.95695,112076.186512,3152309.46698,3015156.94665,3251254.20865,4086633.38316,3318507.19121,2978854.52453,2863064.51361
"1121","slr1624",845469.954324,1146553.726717,1011454.680893,1035047.373211,981268.095873,919866.603762,812631.494859,922364.844917,966039.595976,968240.200877,763748.578989,972056.395724,898014.731417,1248210.276261,1104098.165172,1087352.278757,2094311.225649,1695052.460846,1557145.702859,1640344.284521
"1122","slr1626",114481.422426,2918285.60874,952068.759277,1012286.5901,618704.01877,1806250.4689,464693.390035,2967687.60907,450528.135574,1992779.45393,622721.015968,1853792.41629,362303.648005,1634898.96849,1759829.59566,1950887.9934,1341733.97458,1534586.99166,1527471.77506,840029.622099
"1123","slr1639",558570.425328,314883.080871,239328.634261,235630.181506,259045.071663,250693.001423,236458.449825,222570.943632,409365.585943,326924.853814,363870.364008,330175.805892,380712.678967,374209.839652,356760.737083,397454.504443,261027.788002,587335.442572,181482.05341,170935.563684
"1124","slr1641",3327258.4491749,3369334.59128456,2949026.73278358,2836621.26050993,2322933.76793432,1877571.6078085,3073401.99269857,2648922.07655178,1872783.00569155,2620852.88731786,1332084.27034329,1248464.8888717,1281617.57990422,1263474.83801777,2087694.84881382,1920996.53797058,771228.194100557,2626074.80474913,2717342.43806114,2185804.59138614
"1125","slr1643",5750085.74887431,31048913.7229952,35643176.9379039,36643441.6492753,45395699.8085543,38642485.8801918,36632343.8463725,31014219.4826198,19248995.7784701,9946708.64561896,31783235.8076687,9635944.30036412,27790727.4823014,6276281.42079155,8686115.93565281,12491920.3851557,2372684.26020209,1967657.12905207,3048706.31347101,2354979.99737459
"1126","slr1644",497314.080587,250656.44545,152686.152349,98745.7936775,517553.121549,119155.509825,440407.820371,466110.543937,135741.809502,111379.811495,275857.429507,250677.234496,161838.93963,655645.486752,263765.89874,426979.723469,465464.235372,649363.393142,597391.885949,221065.683004
"1127","slr1645",3451841.67361,965781.249294,2057334.12836,1896222.27508,780608.927291,1832747.43509,2002175.39316,1022014.44868,5108533.44257,2814352.58092,5069650.17715,2665850.80995,3715889.02945,2576106.70526,2777718.96613,2334960.45762,969407.923208,690079.332713,583364.526169,634830.023043
"1128","slr1648",969725.139534,1101536.659146,891083.158834,1052636.229546,976476.788748,802194.715708,784835.851685,1002135.474464,682167.7222162,1000168.3108,1296573.388355,1165682.367986,1059444.183411,981810.586533,1084748.254384,1028342.071093,821419.348327,813668.858291,1293218.095092,694057.710062
"1129","slr1655",7951516.7864488,4905828.155248,5030601.274905,13519312.21384,6257124.417484,8839396.71132,11698734.66411,2776537.527823,29074528.772132,30428410.012432,15689995.559092,42789222.5036623,14357893.088002,40987635.426716,20108411.389298,20366296.51704,15856047.7267176,8643735.682443,15123987.943362,13055715.418805
"1130","slr1656",594414.613166,157666.2666337,192827.9843652,133704.479518,544643.1575201,129895.3977906,439545.087042,525158.877315,202707.9114902,195733.5306439,155798.0165611,199509.4201355,191226.1986365,227764.560252,161841.2582148,182857.033835,209719.721355,178894.197062,540466.668615,195041.0669791
"1131","slr1657",1611405.131996,1240724.534681,1299920.29577,1007525.954168,1999828.975241,859306.59068,775190.170449,1242613.229664,1375580.885592,1358413.598878,1292844.036259,695841.224602,1628467.887099,703900.863104,778258.372351,949522.590541,801193.856167,600052.43978,1223855.583821,1031576.960838
"1132","slr1658",8310414.10508,9522561.24091,7480036.42533,7125124.66,7373611.74405,6859634.01481,6561475.137,6686488.39983,6867610.73514,4575686.81088,6719291.03876,4078584.95225,5605693.36117,3746517.91819,3767991.59818,4052550.70219,1587709.94089,1226434.24333,1669493.43119,1026066.52731
"1133","slr1665",6009058.43805,5824385.66992,1950442.141666,1826462.863984,2803823.025246,1305361.452689,2877354.414263,992263.328462,1013020.167855,1529452.153038,850227.860696,1757196.137158,735757.067864,1111067.080576,1482898.383668,1893936.900213,1266283.12666,2286571.979403,3105472.373723,3020187.054265
"1134","slr1666",1242626.83898544,2426982.37297641,1835453.81757754,2036965.71437265,1232600.11961122,2052706.00700374,1382031.69743188,1286424.77185395,6062723.87112496,6165689.65546893,4332283.03675875,5319496.32949371,3948882.00075757,5203529.35225276,4538579.88531412,4196445.66696722,3661645.66876689,3930414.33583011,2543339.88798298,2402225.57575221
"1135","slr1668",4475395.5262,4405528.13783,3486015.36578,4070683.88644,5663704.64758,3349712.56681,2750354.958808,4851584.04149,5659865.67576,1074552.4323975,3393447.24283,3426220.81387,3829333.66916,3650868.99193,2896604.447116,3542333.7914,3804294.79064,4687565.517,3228628.386429,3533563.25446
"1136","slr1673",528627.777209,421111.586663,285147.201893,331424.592544,578916.727903,289679.387505,321589.762288,906126.16968,740598.538043,647342.810612,475070.549487,827793.753415,435826.442747,999952.137037,777747.259857,805783.2297,1659860.75013,1165811.62643,1647707.58045,1786976.23251
"1137","slr1674",1783236.958791,1141936.963474,1719917.869153,1071125.977126,977992.58613,1312763.680997,1734579.02031,1684786.276588,1601871.568244,1067981.603651,2243516.13786,1201753.930114,4208623.25077,1922603.203869,1991184.951641,2450691.729401,2337507.022794,771349.276356,2018823.484563,1070223.468772
"1138","slr1677",347133.622151,324816.520198,222110.936727,234223.230431,255054.85842,161373.369586,173720.749773,114438.596626,260444.959014,321161.169554,207170.818276,364796.383609,183542.288538,350094.946865,245361.278846,254943.895431,582449.386243,327143.78738,831105.945593,393753.973392
"1139","slr1678",2227922.59532842,2170444.48503641,2947696.68753174,2278334.3006143,2434400.47783538,3211831.40651642,3193142.3345485,2847658.90531199,1593913.21372002,987236.78336801,2235680.7137672,1123173.65955136,2853996.18061746,1028401.30255101,676368.809193579,1064885.41307352,776035.228239718,660824.627639003,819336.972528039,712734.459712231
"1140","slr1679",538828.277771,669137.895241,661589.106119,727742.646559,731196.722451,515720.039367,627620.944391,357783.257694,1024268.88347,894915.520339,839966.071402,834766.788487,779581.036811,580335.444282,630146.642781,725479.660205,608328.679054,696320.842645,881677.924142,698737.920549
"1141","slr1691",166877.206621,275929.390842,117915.046344,84093.3899478,167835.65966,229898.421514,123867.145311,724101.406083,154138.082155,115633.997561,95522.013319,141601.021274,197162.108718,111747.120916,135824.975796,96392.5016486,169367.257906,123404.301738,41742.8814255,190568.447643
"1142","slr1692",335625.066333,221316.815206,157846.000504,120270.411146,123282.68319,192054.472266,121800.368255,254008.303761,276588.493194,354015.144871,234133.686641,336602.487099,161372.154336,255949.881146,231871.874273,197124.766539,166694.020906,123061.871182,308541.226337,135498.741291
"1143","slr1693",1122571.782128,1893571.161169,1407890.469228,1203738.45941,1324687.97302,887399.441044,1004135.998099,506442.211989,1472481.465432,1708783.767758,1230482.656351,1832251.450718,922198.569585,1697049.389136,1458770.127595,1320443.850612,1868632.275903,1364515.550781,2541971.72032,1743081.716392
"1144","slr1694",2400453.4112,484051.468827,222499.842068,202604.920593,2224595.11245,194496.440649,1394860.75205,275300.2262,218843.182768,207031.975273,225045.491084,336785.643593,327059.809606,511253.74882,376238.351157,531070.655565,601757.028906,776470.300933,702844.653664,504648.896219
"1145","slr1697",497190.5437879,531328.338438,383160.775299,672306.253286,646944.661077,347121.7321562,403942.286994,940202.484284,298341.711572,464735.02186,642948.256611,430584.33584,386879.691495,509446.316394,465829.480848,286512.8874121,390311.79719,426569.315864,361897.170466,546562.008607
"1146","slr1702",749166.636750659,3018890.83524621,1714500.62478255,1965014.53436909,2554327.68755942,1796484.45665415,1924046.83547519,1471665.40757884,2249888.51746527,3114015.77667377,2192930.25319342,3280051.20531356,2174914.60260386,3546241.31533276,2761856.80896176,2679794.88147843,4685200.30369403,3997180.44671572,6845789.87579917,4503954.23649605
"1147","slr1703",4404655.85028512,5927241.73123672,4539551.30949457,5010494.39049225,3547909.63297909,4069823.50918921,2857818.75653533,3124730.98549303,5511069.45801338,6311257.23586409,4600605.80035545,6975234.61961796,3855197.95037786,6742780.13178202,6457137.35668677,5424682.67820789,8121089.87966412,5489731.29207751,9899723.76547865,6726156.67002774
"1148","slr1704",1040991.802368,886946.900614,837988.674033,913148.790438,818244.133637,1892889.395059,1267657.4900329,1387214.310582,1473810.795228,1193754.463188,963928.298788,971838.197561,830430.382966,828903.181508,571786.298732,966594.727392,1061086.254292,1720795.552467,1161241.860515,1121344.179678
"1149","slr1706",343254.094351,124596.674641,234771.505349,179049.486388,158539.022434,166392.750361,181311.131452,327352.009246,267283.45722,135672.245358,163739.048678,82229.195611,184682.345906,72679.7446967,87383.8995352,147933.146691,216132.763841,99171.2898037,460306.811097,175759.87833
"1150","slr1710",118898.870092,245789.890252,164345.349853,132439.251221,111917.704624,95189.3639034,105191.477116,98420.6848364,159113.097205,182258.757962,119179.516403,124671.870108,113113.700581,153096.789184,178161.491238,162866.608419,312175.374807,193609.76892,355456.121467,287914.338579
"1152","slr1718",5292500.562273,4798065.739715,4458005.32908,4790325.92228,5861700.921273,4708614.90421,5429891.65264,1320063.757182,4265374.22143,3695041.022798,4303565.647221,2045316.146685,4336910.077937,1963427.432122,1855356.581896,2543446.54994,799799.794135,874135.222711,1154370.218065,435174.555998
"1153","slr1719",5346998.83494569,9565140.61974207,11618824.1029506,9986434.94629895,4205379.66082968,11291407.1182711,9866837.57630192,12049273.9894416,3113926.16306477,1847277.82928284,4403160.78776654,1656491.4891176,7074233.04307199,1980069.6081138,1937262.34184414,3406731.65134733,1557869.30962412,2010646.12519698,2157113.8274797,2221322.84755538
"1154","slr1720",5433685.70386924,5043584.75738945,4474315.13158806,5117124.95682522,4582118.94784527,5002629.53321075,5130528.8610335,3607164.57849978,9215687.70619905,9202685.08441789,6963536.9765839,8233901.14389583,6656598.20398306,9932572.04716069,8770780.27399462,7813261.32164653,9654464.86511013,5588852.57670831,7317278.53873118,6219638.08490681
"1155","slr1721",4895345.19608,4869902.96781,4600334.95659,4461130.19534,4215133.3596,4365236.7964,4201373.32587,3571204.18695,173164.294657,102911.696219,1285789.37709,582537.710686,1289044.80476,101157.661866,994875.297118,780513.81568,618007.507344,741558.112194,670486.716761,258684.251573
"1156","slr1722",530122.831792739,1410711.11896125,2540301.66731148,2044619.57444264,978500.787719281,3599003.87963425,3000104.01860316,5188854.23157775,1327322.2272534,889446.338919026,2204533.99539816,607230.094275349,2209822.56440207,584160.526190188,1387577.33204426,649070.54000914,647704.663703709,905267.816212475,668593.448080451,1089891.74871532
"1157","slr1724",128960.616729,808330.289752,675953.633022,810858.425003,498459.205443,639281.714187,98714.6438883,172538.749803,935004.124491,1110327.44679,682166.479935,1268567.91868,583539.70708,1058487.99606,912744.466705,778520.445188,1294350.32003,935690.751094,1280544.39162,1702586.02513
"1158","slr1727",2432577.16216,1256342.899613,1027743.732339,933576.144804,1773047.222521,659062.962519,1577193.869184,761075.003694,1519485.203033,1434425.805472,1099753.333696,1618848.740842,1017202.27363,1850273.041553,1330589.318151,1279085.369118,2101645.440985,1634989.709645,2430189.563728,2059438.073427
"1159","slr1729",563472.571219,294201.680291,261127.370817,173506.29144,142860.180956,195569.796438,482292.427752,212395.580728,261660.641047,182966.998814,218773.910663,222929.286544,481789.064151,94401.3945739,170557.162315,161002.05251,93467.3565167,664927.850828,1013449.69506,620330.64991
"1160","slr1734",10076780.2530923,15956129.8961587,11420971.4026141,12035196.2263027,9143317.453851,8503060.74333111,8405782.49134113,3668577.32919808,6045304.62591934,6031793.89486603,8128061.40908815,9253064.35604081,4780441.25957547,8125506.78061403,7736630.31323424,7048804.65737385,7727302.25604651,5216280.98329779,8918555.03410108,6602966.70003266
"1161","slr1735",1255810.212703,2210891.958735,2208433.418184,588816.816477,1026331.776687,421004.557278,524028.3367628,911899.796769,2822326.60835,2367512.49778,2067791.1289,2511271.62177,1415000.530121,3132064.72115,1458288.618468,1818019.696807,1129777.484614,795386.625571,416426.0602823,1043117.0074843
"1162","slr1740",1282927.0018345,1321717.958052,1130708.494308,818200.814761,648446.0447502,618041.2863255,1357686.321781,1116809.046213,1413186.077295,1434634.259053,976118.174458,1753774.677104,1119774.449951,1686687.727455,1109272.20275,833174.6894423,1205124.331268,1083652.720142,1101800.1133559,1221040.100794
"1163","slr1742",852070.106084,775533.784312,612462.051849,687336.669084,735655.333481,555943.890712,613538.335679,208989.143424,960822.49044,1087727.68522,824555.575864,1053599.53381,634689.328859,1045905.29111,862126.204628,709437.405742,973081.39521,827088.836004,1692530.69088,634578.566173
"1164","slr1743",464198.70165,968470.985507,816577.6044,745890.193434,1450923.737298,236351.1980385,424872.691384,700446.324037,522754.628733,989133.686668,513215.286955,913352.2261,400473.854165,3606601.92959,697289.136442,495284.13947,1808880.107293,445173.064218,363837.9088747,484032.221051
"1165","slr1744",3703527.48710957,6191775.92046492,5671717.17407447,6334478.1507639,7448112.17821972,7402892.28400978,6290373.97487786,11182143.6123109,20546438.9001852,15750316.0777646,16699605.4244634,15488599.6782533,23213106.6364409,19194832.8777491,20589013.9942393,22462624.6227295,27299032.6155728,36542779.3566676,20665869.9095753,27370707.9260441
"1166","slr1746",334257.619126,177105.871757,416167.478865,333617.128014,99172.070788,128174.004039,130390.694153,571541.174128,206759.078332,212065.104427,236888.73414,127759.382953,119544.314738,110498.184015,56537.2794107,450458.558091,96384.089694,162523.136488,150342.039416,235400.399636
"1167","slr1751",12041445.807577,15983973.0325007,15062186.3585074,15040333.1541509,13516254.7600383,15396680.7733604,13565152.243268,20302702.3854118,8828445.95092388,4853268.10711029,11404111.8494074,4400279.48076542,13290701.0601262,4680060.47158277,5381132.23816658,5891287.42003829,4406850.95033329,5305905.49069217,3194244.49315782,4191547.9149069
